transaction_datetime,category,account,amount,currency,note,is_virtual,is_ignored
2017-09-05 00:00:00,一起,One,-15.00,TWD,,False,False
2017-09-06 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-09-06 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-09-06 00:00:00,五金,One,-20.00,TWD,賴打,False,False
2017-09-06 00:00:00,增肥,One,-130.00,TWD,咖哩,False,False
2017-09-06 00:00:00,一起,One,-15.00,TWD,,False,False
2017-09-06 00:00:00,增肥,One,-80.00,TWD,豬血糕&臭豆腐,False,False
2017-09-07 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-09-07 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-07 00:00:00,增肥,One,-188.00,TWD,牛奶&口香糖,False,False
2017-09-07 00:00:00,屋伯,One,-90.00,TWD,,False,False
2017-09-07 00:00:00,一起,One,-20.00,TWD,,False,False
2017-09-07 00:00:00,一起,One,-16.00,TWD,,False,False
2017-09-07 00:00:00,一起,One,-15.00,TWD,,False,False
2017-09-07 00:00:00,一起,One,-16.00,TWD,,False,False
2017-09-07 00:00:00,增肥,One,-275.00,TWD,晚餐,False,False
2017-09-08 00:00:00,一起,One,-15.00,TWD,,False,False
2017-09-08 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-09-08 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-09-08 00:00:00,增肥,One,-85.00,TWD,中餐,False,False
2017-09-08 00:00:00,增肥,One,-54.00,TWD,飲料,False,False
2017-09-08 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-08 00:00:00,增肥,One,-156.00,TWD,麥噹噹,False,False
2017-09-08 00:00:00,五金,One,-1179.00,TWD,Wifi ap,False,False
2017-09-09 00:00:00,汽暖,One,-762.00,TWD,,False,False
2017-09-09 00:00:00,增肥,One,-143.00,TWD,晚餐,False,False
2017-09-10 00:00:00,增肥,One,-160.00,TWD,奶茶,False,False
2017-09-10 00:00:00,有益,One,-324.00,TWD,AI 書,False,False
2017-09-10 00:00:00,一起,One,-16.00,TWD,,False,False
2017-09-10 00:00:00,一起,One,-32.00,TWD,,False,False
2017-09-10 00:00:00,增肥,One,-29.00,TWD,蘋果西打,False,False
2017-09-11 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-09-11 00:00:00,增肥,One,-110.00,TWD,中餐,False,False
2017-09-11 00:00:00,一起,One,-15.00,TWD,,False,False
2017-09-11 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-11 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-11 00:00:00,增肥,One,-129.00,TWD,晚餐,False,False
2017-09-12 00:00:00,一起,One,-30.00,TWD,,False,False
2017-09-12 00:00:00,增肥,One,-51.00,TWD,麥噹噹,False,False
2017-09-12 00:00:00,增肥,One,-32.00,TWD,茶裏王,False,False
2017-09-13 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-13 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-09-13 00:00:00,一起,One,-15.00,TWD,,False,False
2017-09-13 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-09-13 00:00:00,增肥,One,-200.00,TWD,晚餐,False,False
2017-09-13 00:00:00,增肥,One,-110.00,TWD,中餐,False,False
2017-09-13 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-13 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-14 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-14 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-09-14 00:00:00,增肥,One,-65.00,TWD,晚餐,False,False
2017-09-14 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-14 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-14 00:00:00,增肥,One,-170.00,TWD,中餐,False,False
2017-09-14 00:00:00,增肥,One,-45.00,TWD,鹹酥雞,False,False
2017-09-15 00:00:00,增肥,One,-55.00,TWD,早餐,False,False
2017-09-15 00:00:00,增肥,One,-188.00,TWD,牛奶，口香糖,False,False
2017-09-15 00:00:00,增肥,One,-171.00,TWD,中餐,False,False
2017-09-15 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-15 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-15 00:00:00,增肥,One,-110.00,TWD,晚餐,False,False
2017-09-15 00:00:00,增肥,One,-65.00,TWD,飲料,False,False
2017-09-16 00:00:00,增肥,One,-40.00,TWD,約翰紅茶,False,False
2017-09-16 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-16 00:00:00,增肥,One,-390.00,TWD,拉麵,False,False
2017-09-16 00:00:00,汽啪,One,-120.00,TWD,,False,False
2017-09-17 00:00:00,汽暖,One,-774.00,TWD,,False,False
2017-09-17 00:00:00,增肥,One,-155.00,TWD,星巴克,False,False
2017-09-17 00:00:00,增肥,One,-890.00,TWD,清粥小菜,False,False
2017-09-17 00:00:00,遮羞,One,-100.00,TWD,剪毛,False,False
2017-09-18 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-09-18 00:00:00,增肥,One,-100.00,TWD,晚餐,False,False
2017-09-18 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-18 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-09-18 00:00:00,增肥,One,-140.00,TWD,中餐,False,False
2017-09-18 00:00:00,增肥,One,-89.00,TWD,麥噹噹,False,False
2017-09-18 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-18 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-19 00:00:00,增肥,One,-55.00,TWD,早餐,False,False
2017-09-19 00:00:00,增肥,One,-33.00,TWD,黑糖,False,False
2017-09-19 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-19 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-19 00:00:00,增肥,One,-85.00,TWD,中餐,False,False
2017-09-19 00:00:00,增肥,One,-109.00,TWD,口香糖,False,False
2017-09-19 00:00:00,增肥,One,-141.00,TWD,宵夜,False,False
2017-09-19 00:00:00,講話,One,-690.00,TWD,,False,False
2017-09-20 00:00:00,一起,One,-20.00,TWD,,False,False
2017-09-20 00:00:00,增肥,One,-30.00,TWD,早餐,False,False
2017-09-20 00:00:00,一起,One,-16.00,TWD,,False,False
2017-09-20 00:00:00,增肥,One,-145.00,TWD,晚餐,False,False
2017-09-20 00:00:00,增肥,One,-110.00,TWD,中餐,False,False
2017-09-20 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-20 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-20 00:00:00,增肥,One,-183.00,TWD,牛奶,False,False
2017-09-21 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-09-21 00:00:00,增肥,One,-105.00,TWD,牛奶,False,False
2017-09-21 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-21 00:00:00,增肥,One,-110.00,TWD,中餐,False,False
2017-09-21 00:00:00,增肥,One,-833.00,TWD,好食多,False,False
2017-09-21 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-22 00:00:00,一起,One,-16.00,TWD,,False,False
2017-09-22 00:00:00,增肥,One,-156.00,TWD,麥噹噹,False,False
2017-09-22 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-22 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-22 00:00:00,增肥,One,-49.00,TWD,,False,False
2017-09-23 00:00:00,增肥,One,-315.00,TWD,IKEA中餐,False,False
2017-09-23 00:00:00,汽暖,One,-780.00,TWD,,False,False
2017-09-23 00:00:00,增肥,One,-195.00,TWD,早餐,False,False
2017-09-23 00:00:00,增肥,One,-170.00,TWD,晚餐,False,False
2017-09-25 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-09-25 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-25 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-25 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-25 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2017-09-25 00:00:00,增肥,One,-156.00,TWD,麥噹噹,False,False
2017-09-26 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-26 00:00:00,增肥,One,-100.00,TWD,中餐,False,False
2017-09-26 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-26 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-09-27 00:00:00,五金,One,-80.00,TWD,標籤紙,False,False
2017-09-27 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-27 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-09-27 00:00:00,增肥,One,-115.00,TWD,晚餐,False,False
2017-09-27 00:00:00,增肥,One,-100.00,TWD,中餐,False,False
2017-09-27 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-28 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-09-28 00:00:00,遮羞,One,-498.00,TWD,TSHIRT,False,False
2017-09-28 00:00:00,屋伯,One,-120.00,TWD,,False,False
2017-09-28 00:00:00,增肥,One,-33.00,TWD,早餐,False,False
2017-09-28 00:00:00,一起,One,-30.00,TWD,,False,False
2017-09-28 00:00:00,遮羞,One,-1003.00,TWD,襪子,False,False
2017-09-28 00:00:00,增肥,One,-120.00,TWD,湯包,False,False
2017-09-28 00:00:00,增肥,One,-145.00,TWD,中餐,False,False
2017-09-28 00:00:00,增肥,One,-590.00,TWD,綠豆碰,False,False
2017-09-28 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-29 00:00:00,增肥,One,-30.00,TWD,飲料,False,False
2017-09-29 00:00:00,五金,One,-69.00,TWD,塑膠套,False,False
2017-09-29 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-29 00:00:00,增肥,One,-49.00,TWD,早餐,False,False
2017-09-29 00:00:00,公司,One,-1160.00,TWD,高鐵,False,False
2017-09-29 00:00:00,公司,One,-1160.00,TWD,高鐵,False,False
2017-09-29 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-29 00:00:00,公司,One,-310.00,TWD,計程車,False,False
2017-09-29 00:00:00,公司,One,-270.00,TWD,計程車,False,False
2017-09-29 00:00:00,增肥,One,-210.00,TWD,中餐,False,False
2017-09-30 00:00:00,增肥,One,-45.00,TWD,,False,False
2017-09-30 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-30 00:00:00,一起,One,-24.00,TWD,,False,False
2017-09-30 00:00:00,增肥,One,-275.00,TWD,,False,False
2017-09-30 00:00:00,增肥,One,-140.00,TWD,,False,False
2017-09-30 00:00:00,增肥,One,-200.00,TWD,,False,False
2017-10-01 00:00:00,增肥,One,-295.00,TWD,中餐,False,False
2017-10-01 00:00:00,增肥,One,-400.00,TWD,下午茶,False,False
2017-10-01 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-01 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-01 00:00:00,增肥,One,-84.00,TWD,茶湯會,False,False
2017-10-01 00:00:00,汽暖,One,-789.00,TWD,,False,False
2017-10-02 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-02 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-02 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-10-02 00:00:00,增肥,One,-120.00,TWD,中餐,False,False
2017-10-02 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-10-02 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-02 00:00:00,增肥,One,-66.00,TWD,雞肉,False,False
2017-10-03 00:00:00,增肥,One,-50.00,TWD,早餐,False,False
2017-10-03 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-10-03 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-03 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2017-10-03 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-10-03 00:00:00,增肥,One,-59.00,TWD,,False,False
2017-10-03 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-03 00:00:00,增肥,One,-60.00,TWD,燉品屋,False,False
2017-10-04 00:00:00,增肥,One,-500.00,TWD,中餐,False,False
2017-10-04 00:00:00,該死,One,-760.00,TWD,綠世界門票,False,False
2017-10-04 00:00:00,增肥,One,-125.00,TWD,晚餐,False,False
2017-10-05 00:00:00,五金,One,-120.00,TWD,洗衣,False,False
2017-10-05 00:00:00,增肥,One,-95.00,TWD,中餐,False,False
2017-10-05 00:00:00,薪資,One,35556.00,TWD,薪資,False,False
2017-10-06 00:00:00,汽暖,One,-801.00,TWD,,False,False
2017-10-06 00:00:00,一起,One,-16.00,TWD,,False,False
2017-10-06 00:00:00,增肥,One,-112.00,TWD,,False,False
2017-10-06 00:00:00,增肥,One,-165.00,TWD,下午茶,False,False
2017-10-07 00:00:00,增肥,One,-1335.00,TWD,頂好糧食,False,False
2017-10-08 00:00:00,增肥,One,-100.00,TWD,牛肉麵,False,False
2017-10-08 00:00:00,增肥,One,-115.00,TWD,雞排薯條,False,False
2017-10-08 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-10-09 00:00:00,增肥,One,-58.00,TWD,吐司,False,False
2017-10-09 00:00:00,一起,One,-36.00,TWD,,False,False
2017-10-09 00:00:00,增肥,One,-28.00,TWD,綠豆椰果,False,False
2017-10-09 00:00:00,增肥,One,-279.00,TWD,,False,False
2017-10-09 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-09 00:00:00,該死,One,-100.00,TWD,打電動,False,False
2017-10-10 00:00:00,增肥,One,-20.00,TWD,,False,False
2017-10-10 00:00:00,五金,One,-69.00,TWD,毛巾,False,False
2017-10-10 00:00:00,增肥,One,-10.00,TWD,,False,False
2017-10-10 00:00:00,汽啪,One,-60.00,TWD,,False,False
2017-10-11 00:00:00,增肥,One,-300.00,TWD,星巴克,False,False
2017-10-11 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-11 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-11 00:00:00,增肥,One,-220.00,TWD,中餐,False,False
2017-10-11 00:00:00,增肥,One,-107.00,TWD,口香糖,False,False
2017-10-11 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-11 00:00:00,增肥,One,-147.00,TWD,麥噹噹,False,False
2017-10-12 00:00:00,增肥,One,-40.00,TWD,早餐,False,False
2017-10-12 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-10-12 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-12 00:00:00,增肥,One,-107.00,TWD,牛奶,False,False
2017-10-12 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-10-12 00:00:00,增肥,One,-120.00,TWD,中餐,False,False
2017-10-12 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-12 00:00:00,增肥,One,-227.00,TWD,麥噹噹,False,False
2017-10-13 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-13 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-13 00:00:00,增肥,One,-250.00,TWD,晚餐,False,False
2017-10-13 00:00:00,增肥,One,-187.00,TWD,麥噹噹,False,False
2017-10-14 00:00:00,增肥,One,-483.00,TWD,早午餐,False,False
2017-10-14 00:00:00,補給,One,500.00,TWD,Emma,False,False
2017-10-14 00:00:00,汽啪,One,-30.00,TWD,,False,False
2017-10-14 00:00:00,汽啪,One,-225.00,TWD,,False,False
2017-10-14 00:00:00,增肥,One,-35.00,TWD,一芳,False,False
2017-10-14 00:00:00,增肥,One,-893.00,TWD,晚餐,False,False
2017-10-14 00:00:00,汽暖,One,-1109.00,TWD,,False,False
2017-10-15 00:00:00,增肥,One,-1226.00,TWD,柚子醬，口香糖，waffle,False,False
2017-10-16 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-16 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-16 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-16 00:00:00,一起,One,-140.00,TWD,,False,False
2017-10-17 00:00:00,一起,One,-32.00,TWD,,False,False
2017-10-17 00:00:00,增肥,One,-50.00,TWD,飲料,False,False
2017-10-17 00:00:00,一起,One,-220.00,TWD,中餐,False,False
2017-10-17 00:00:00,增肥,One,-1065.00,TWD,,False,False
2017-10-17 00:00:00,一起,One,-32.00,TWD,,False,False
2017-10-17 00:00:00,該死,One,-1280.00,TWD,,False,False
2017-10-18 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-10-18 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-18 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-18 00:00:00,增肥,One,-95.00,TWD,中餐,False,False
2017-10-18 00:00:00,增肥,One,-124.00,TWD,麥噹噹,False,False
2017-10-18 00:00:00,增肥,One,-115.00,TWD,晚餐,False,False
2017-10-19 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-19 00:00:00,增肥,One,-45.00,TWD,飯糰,False,False
2017-10-19 00:00:00,增肥,One,-111.00,TWD,牛奶,False,False
2017-10-19 00:00:00,增肥,One,-90.00,TWD,中餐,False,False
2017-10-19 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-19 00:00:00,一起,One,-15.00,TWD,,False,False
2017-10-19 00:00:00,一起,One,-15.00,TWD,,False,False
2017-10-19 00:00:00,增肥,One,-70.00,TWD,珍煮丹,False,False
2017-10-19 00:00:00,增肥,One,-115.00,TWD,晚餐,False,False
2017-10-20 00:00:00,公司,One,-330.00,TWD,燦坤回公司計程車,False,False
2017-10-20 00:00:00,公司,One,-1238.00,TWD,延長線,False,False
2017-10-20 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-20 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-20 00:00:00,增肥,One,-140.00,TWD,中餐,False,False
2017-10-20 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-21 00:00:00,增肥,One,-189.00,TWD,711,False,False
2017-10-21 00:00:00,一起,One,-15.00,TWD,,False,False
2017-10-21 00:00:00,一起,One,-15.00,TWD,,False,False
2017-10-22 00:00:00,增肥,One,-100.00,TWD,肯德基,False,False
2017-10-22 00:00:00,增肥,One,-70.00,TWD,Fin & 熱拿鐵,False,False
2017-10-22 00:00:00,該死,One,-779.00,TWD,電影,False,False
2017-10-22 00:00:00,汽啪,One,-140.00,TWD,,False,False
2017-10-22 00:00:00,借過,One,-1000.00,TWD,,False,False
2017-10-22 00:00:00,汽啪,One,-140.00,TWD,,False,False
2017-10-23 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-23 00:00:00,增肥,One,-49.00,TWD,,False,False
2017-10-23 00:00:00,增肥,One,-100.00,TWD,中餐,False,False
2017-10-23 00:00:00,增肥,One,-120.00,TWD,晚餐,False,False
2017-10-24 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-24 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-24 00:00:00,增肥,One,-47.00,TWD,麥噹噹,False,False
2017-10-24 00:00:00,增肥,One,-120.00,TWD,中餐,False,False
2017-10-24 00:00:00,增肥,One,-330.00,TWD,晚餐,False,False
2017-10-24 00:00:00,增肥,One,-65.00,TWD,仙草,False,False
2017-10-25 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-25 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-25 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-10-25 00:00:00,增肥,One,-117.00,TWD,晚餐,False,False
2017-10-26 00:00:00,公司,One,-100.00,TWD,鎮鎮,False,False
2017-10-26 00:00:00,增肥,One,-160.00,TWD,中餐,False,False
2017-10-26 00:00:00,增肥,One,-200.00,TWD,晚餐,False,False
2017-10-26 00:00:00,講話,One,-766.00,TWD,,False,False
2017-10-26 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-26 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-26 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-26 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-10-27 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-27 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-27 00:00:00,增肥,One,-120.00,TWD,牛奶,False,False
2017-10-27 00:00:00,增肥,One,-145.00,TWD,中餐,False,False
2017-10-27 00:00:00,增肥,One,-208.00,TWD,麥噹噹,False,False
2017-10-27 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-28 00:00:00,五金,One,-130.00,TWD,雨傘,False,False
2017-10-28 00:00:00,一起,One,-36.00,TWD,,False,False
2017-10-28 00:00:00,一起,One,-20.00,TWD,,False,False
2017-10-28 00:00:00,一起,One,-7.00,TWD,,False,False
2017-10-28 00:00:00,一起,One,-8.00,TWD,,False,False
2017-10-28 00:00:00,一起,One,-16.00,TWD,,False,False
2017-10-28 00:00:00,增肥,One,-4510.00,TWD,欣葉,False,False
2017-10-30 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-30 00:00:00,霧狀,One,-140.00,TWD,,False,False
2017-10-30 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-30 00:00:00,增肥,One,-45.00,TWD,一芳,False,False
2017-10-30 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-30 00:00:00,增肥,One,-120.00,TWD,晚餐,False,False
2017-10-30 00:00:00,增肥,One,-185.00,TWD,牛肉麵,False,False
2017-10-31 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-31 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-10-31 00:00:00,增肥,One,-75.00,TWD,中餐,False,False
2017-10-31 00:00:00,一起,One,-24.00,TWD,,False,False
2017-10-31 00:00:00,增肥,One,-166.00,TWD,晚餐,False,False
2017-11-01 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-11-01 00:00:00,增肥,One,-115.00,TWD,中餐,False,False
2017-11-01 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-01 00:00:00,增肥,One,-117.00,TWD,麥噹噹,False,False
2017-11-01 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-02 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-02 00:00:00,增肥,One,-105.00,TWD,中餐,False,False
2017-11-02 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-11-02 00:00:00,霧狀,One,-140.00,TWD,,False,False
2017-11-02 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-02 00:00:00,遮羞,One,-2704.00,TWD,鞋子,False,False
2017-11-02 00:00:00,公司,One,-210.00,TWD,到燦坤計程車,False,False
2017-11-02 00:00:00,屋伯,One,-140.00,TWD,燦坤,False,False
2017-11-02 00:00:00,增肥,One,-120.00,TWD,晚餐,False,False
2017-11-03 00:00:00,薪資,One,36181.00,TWD,,False,False
2017-11-03 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-03 00:00:00,增肥,One,-50.00,TWD,早餐,False,False
2017-11-03 00:00:00,增肥,One,-100.00,TWD,晚餐,False,False
2017-11-03 00:00:00,增肥,One,-95.00,TWD,中餐,False,False
2017-11-03 00:00:00,增肥,One,-28.00,TWD,,False,False
2017-11-03 00:00:00,增肥,One,-90.00,TWD,,False,False
2017-11-04 00:00:00,增肥,One,-79.00,TWD,口香糖,False,False
2017-11-04 00:00:00,增肥,One,-443.00,TWD,晚餐,False,False
2017-11-04 00:00:00,汽啪,One,-100.00,TWD,,False,False
2017-11-05 00:00:00,增肥,One,-300.00,TWD,餐錢,False,False
2017-11-06 00:00:00,霧狀,One,-110.00,TWD,,False,False
2017-11-06 00:00:00,增肥,One,-31.00,TWD,蘋果西打,False,False
2017-11-06 00:00:00,增肥,One,-45.00,TWD,早餐,False,False
2017-11-06 00:00:00,增肥,One,-118.00,TWD,牛奶,False,False
2017-11-06 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-06 00:00:00,霧狀,One,-140.00,TWD,,False,False
2017-11-06 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-11-06 00:00:00,增肥,One,-150.00,TWD,中餐,False,False
2017-11-06 00:00:00,增肥,One,-209.00,TWD,雞肉豬肉,False,False
2017-11-06 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-07 00:00:00,一起,One,-30.00,TWD,,False,False
2017-11-07 00:00:00,增肥,One,-200.00,TWD,仙草,False,False
2017-11-07 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-07 00:00:00,增肥,One,-49.00,TWD,,False,False
2017-11-07 00:00:00,增肥,One,-136.00,TWD,湯包,False,False
2017-11-08 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-11-08 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-08 00:00:00,增肥,One,-100.00,TWD,阿圖,False,False
2017-11-08 00:00:00,增肥,One,-120.00,TWD,八番堂,False,False
2017-11-08 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-09 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-09 00:00:00,增肥,One,-95.00,TWD,中餐,False,False
2017-11-09 00:00:00,增肥,One,-120.00,TWD,晚餐,False,False
2017-11-09 00:00:00,五金,One,-2620.00,TWD,主機棒,False,False
2017-11-09 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-10 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-10 00:00:00,增肥,One,-55.00,TWD,早餐,False,False
2017-11-10 00:00:00,增肥,One,-113.00,TWD,牛奶,False,False
2017-11-10 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-10 00:00:00,增肥,One,-60.00,TWD,,False,False
2017-11-11 00:00:00,一起,One,-20.00,TWD,,False,False
2017-11-11 00:00:00,五金,One,-519.00,TWD,淘寶,False,False
2017-11-11 00:00:00,一起,One,-16.00,TWD,,False,False
2017-11-11 00:00:00,增肥,One,-472.00,TWD,,False,False
2017-11-11 00:00:00,一起,One,-16.00,TWD,,False,False
2017-11-11 00:00:00,遮羞,One,-390.00,TWD,剪毛,False,False
2017-11-12 00:00:00,增肥,One,-28.00,TWD,,False,False
2017-11-12 00:00:00,汽啪,One,-50.00,TWD,,False,False
2017-11-12 00:00:00,增肥,One,-250.00,TWD,小籠包,False,False
2017-11-12 00:00:00,汽啪,One,-60.00,TWD,,False,False
2017-11-12 00:00:00,增肥,One,-55.00,TWD,,False,False
2017-11-13 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-13 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-11-13 00:00:00,霧狀,One,-140.00,TWD,,False,False
2017-11-13 00:00:00,增肥,One,-100.00,TWD,晚餐,False,False
2017-11-13 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-13 00:00:00,增肥,One,-120.00,TWD,中餐,False,False
2017-11-14 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-14 00:00:00,增肥,One,-45.00,TWD,早餐,False,False
2017-11-14 00:00:00,增肥,One,-20.00,TWD,水,False,False
2017-11-14 00:00:00,遮羞,One,-480.00,TWD,牙齒美白,False,False
2017-11-14 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-14 00:00:00,增肥,One,-100.00,TWD,晚餐,False,False
2017-11-15 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-15 00:00:00,增肥,One,-49.00,TWD,沙拉,False,False
2017-11-15 00:00:00,一起,One,-24.00,TWD,,False,False
2017-11-15 00:00:00,五金,One,-129.00,TWD,Gripeez,False,False
2017-11-15 00:00:00,增肥,One,-135.00,TWD,中餐,False,False
2017-11-15 00:00:00,五金,One,-195.00,TWD,延長線,False,False
2017-11-15 00:00:00,增肥,One,-30.00,TWD,一芳,False,False
2017-11-15 00:00:00,增肥,One,-115.00,TWD,燒臘,False,False
2017-11-16 00:00:00,一起,One,-24.00,TWD,,False,False
